COUPLE ID,PARTICIPANT ID,TEXT,,,,
353,394, Listen-,,,,
353,393, Because other- you have to think about other people?s reactions. They?re not like you. They?re not gonna automatically-,,,,
353,394, Why should that matter?,,,,
353,393," --do exactly what you think they gonna, how they gonna react to what you say or whatever you do?",,,,
353,394, But see?But see-,,,,
353,394, Once again you?re worried about the next person.,,,,
353,393, That?s not worried about the next person. That?s something my mother taught me-,,,,
353,394, Because you?re saying-,,,,
353,393, Because that was something that was a problem of mine that I have to deal with on my own.,,,,
353,394, Yeah-,,,,
353,393, And I always had to deal with on my own.,,,,
353,394, So what are you saying? That?s a problem for you? To just be nice or something? So a person won?t have to get mad?,,,,
353,393, What are you talking about?,,,,
353,393," My mother told me that stop expecting people to react, respond in a certain way that you want them to because they never will. And that was always my problem. Based off whatever I would say or how I would do things. I?m expecting your reaction, your response to be a certain way based off whatever I say or whatever do.",,,,
353,394, But that?s not logical.,,,,
353,393,"Okay. Once again, it?s going over the head. Never mind.",,,,
353,394, It?s not. I?m piggy backing.,,,,
353,393," Um, no. It is going over your head.",,,,
353,394, How? How is it going over my head?,,,,
353,393,  Nevermind.,,,,
353,394, All I did was elaborate on what you just said.,,,,
353,393, Never mind you know. Don?t worry about it.,,,,
353,394,Whatever. I?m always wrong. Exactly why they don?t have that old saying for nothing.,,,,
353,393, Okay.,,,,
353,394, The woman is always right.,,,,
353,394,Whatever. I?ll just wait for my death.,,,,
353,393," And then that?s always your ending response. Like, it don?t make no sense.",,,,
353,394,Because it ain?t nothing ever gonna change.,,,,
353,393, I?m not trying to make you feel like that. But I am still upset about whatever I was upset about before I even got here. So.,,,,
353,394, You can?t?you gone always be that way.,,,,
353,393, Yeah. ,,,,
353,393, That?s just the way it is.  I?m gonna feel whatever way I wanna feel.,,,,
354,396, What is that is that mean?,,,,
354,395, Like a problem with  or whatever.,,,,
354,396," Ok I prefer, I prefer the mass type on my end ",,,,
354,395," I put that, we could keep talking about it.",,,,
354,396, Yea ,,,,
354,395, You?ve seen the apartments that won?t let us get another cat.,,,,
354,396, Ok ,,,,
354,396," So have enough, I wanted that say that, well one thing the landlord did mention, I mean, we haven?t seen him in a while, which is great-",,,,
354,396," -he did see it, did mention it. So I don?t know if later on that will come up somehow, where there will be another, some other stupid thing where they check the bathroom and are like ?oh it?s messy?. Or  an exterminator. But um, besides that also I was thinking about company, like Bella, they try to drop by and see Wolfie and say like ?no? or also play the games but I so ?no? because of the mess, you know . So it was, if we had it clean, we could maybe have Dan and Bella come up, and um and also remember we did that study, I  first came over ? I think that day I kind of neated up a little bit but it was still pretty messy . So I don?t know how, and things are worse now than it was so?",,,,
354,395,  You have too many toys.,,,,
354,396,"That?s the thing, I cleaned",,,,
354,396," -I cleaned everything, remember it was kind of ? it was so messy but it was better. And now everything I?ve got since then that space I made that, all of the boxes are piled up, so, that?s my fault, you know.  I have storage, but a situation like that, I mean it?s almost full so?",,,,
354,396," But, you know, one thing I can do, my plan is to, eventually, is to consolidate all of that. I showed you the videos come in a box but they take a lot of space, I could put a bunch of, I could combine them so there?s like four boxes but I could get all of those put into one of those four, so that would, you know, cut down on boxes.",,,,
354,395,Or get a bigger place.,,,,
354,395, I don?t know,,,,
354,396," Yea, well there was that lottery we, I actually didn?t do it . I had it in my bookmarks save, and I just kept putting it off . There?s so many things to fill out, it?s like no form I?ve ever seen, and it?s just, it?s so, like daunting that I?m like ?ah? I would, the end result I want-",,,,
354,395, So your job interview?,,,,
354,396," I want, like this sounds like a great place-",,,,
354,395,  interviews,,,,
354,396," -but there?s so much to fill out, that?s what makes me not want to do it. There?s so much, and I?m thinking, after all that, it?s just a lottery so it?s not even-",,,,
354,395," But you still have to go for an interview if they pick you, you have to go in for the interview and pass that?",,,,
354,396," So honestly, I?ve had it in my bookmarks forever and I haven?t done it and ",,,,
354,395,It?s probably expired,,,,
354,396," That?s what I mean. Honestly, but also we signed a two year lease-",,,,
354,396," -at, where we are now, so",,,,
354,395, I know and you said you probably wouldn?t care,,,,
354,396," Yea, I, I?m-",,,,
354,395,  and now fix apartment and charge more.,,,,
354,396,"Exactly that?s like, we haven?t discussed it recently, but I know that in the past it had come up ? I don?t know if it was before you moved in he actually, it came up and he said ?if you ever leave, it?s, it?s not really a strict thing . Like um, it might say ?no ease, you must give notice? or whatever, but he, they would be happy. I mean, they would come in, you know they story. They would fix it up, and charge twice-",,,,
354,395, I  apartment next to us,,,,
354,396," Not quite as much, but they would charge a lot more",,,,
354,395," Yea, well if it?s 1800 it?s 1800 or whatever.",,,,
354,396," I think they were gonna give us a deal, because I?ve been there, but they were charging the new people like like 18 or 2000 or whatever, so yea they would probably get twice as much, so",,,,
354,395, Yea they don?t care if we move out. They don?t care.,,,,
354,396, They would cry about ?you didn?t give us notice? and they would be like ?yay their gone?,,,,
354,396," To be, I, totally moneywise they would do well, they would double their income with us leaving, so, um . But um I don?t know there?s this discomfort level. It?s a nice spot with the train is right there, there?s key foods, CVS, um, you know , with Starbucks.",,,,
354,395,"I don?t know, I feel like walking",,,,
354,396," I, honestly, I, I don?t-",,,,
354,395," There?s a certain apartment size  that like, two cats.",,,,
354,396," I think, it?s because of, you know honestly, you and your mom had like 100 cats-",,,,
354,395, No,,,,
354,396," -in like a little space. It?s, it?s-",,,,
354,395, No,,,,
354,396," -it?s basically, I mean we?re just getting by with the three of us, I mean you me and Sophie are just getting by, there?s no room for guests to come over. Now, I that your cat ? I just don?t think it?s realistic.",,,,
354,396," I mean the only way we could do it is if we clean every room, like, cause every room, I mean, before, like way before, every room was clear, there was room. There was, there was space for another bed, there was space for there was all kinds of space everywhere. Um, but now, with both of us with a lot of stuff  I can?t imagine any more. Like I said, I can?t even, the chairs even full, you mentioned the chair.  We can?t even-",,,,
354,395,  That?s your fault.,,,,
354,396," Yea . No, I admit my fault, but you you should admit yours. I mean, I gave you that whole room, and it?s full of your stuff. Then in the kitchen is your stuff, and in the hallway.",,,,
354,395,"  Your stuff is in the hallway too, what are you talking about.",,,,
354,396, Not as much.,,,,
354,395, Yea right,,,,
354,396,"I mean honestly, I?m surprised that you, it?s the fact that we are just getting by space wise. I mean we?re already kind of cramped. Like the doorway, honestly like up to the room, it?s like ? I don?t know if you have trouble getting in, but",,,,
354,395,yes,,,,
354,396, So you want to add another cat,,,,
354,395,t?s just a cat. A cat is small.,,,,
354,396," But that thing on the table you have that he doesn?t even play with it anymore, that was your?",,,,
354,395," Yes he does, he did yesterday, scratching it.",,,,
354,396, He just wanted to run away from you.,,,,
354,395, No.,,,,
354,396, No I?m just kidding .,,,,
